  phase   passband   delta    dm15       mag  
   50.0       desr   +1.08   +1.65   -15.908  
   51.0       desr   +1.08   +1.65   -15.878  
   52.0       desr   +1.08   +1.65   -15.824  
   53.0       desr   +1.08   +1.65   -15.762  
   54.0       desr   +1.08   +1.65   -15.744  
   55.0       desr   +1.08   +1.65   -15.724  
   56.0       desr   +1.08   +1.65   -15.691  
   57.0       desr   +1.08   +1.65   -15.647  
   58.0       desr   +1.08   +1.65   -15.594  
   59.0       desr   +1.08   +1.65   -15.571  
   60.0       desr   +1.08   +1.65   -15.566  
   61.0       desr   +1.08   +1.65   -15.578  
   62.0       desr   +1.08   +1.65   -15.578  
   63.0       desr   +1.08   +1.65   -15.594  
   64.0       desr   +1.08   +1.65   -15.615  
   65.0       desr   +1.08   +1.65   -15.637  
   66.0       desr   +1.08   +1.65   -15.646  
   67.0       desr   +1.08   +1.65   -15.632  
   68.0       desr   +1.08   +1.65   -15.593  
   69.0       desr   +1.08   +1.65   -15.544  
   70.0       desr   +1.08   +1.65   -15.487  
   71.0       desr   +1.08   +1.65   -15.428  
   72.0       desr   +1.08   +1.65   -15.382  
   73.0       desr   +1.08   +1.65   -15.350  
   74.0       desr   +1.08   +1.65   -15.341  
   75.0       desr   +1.08   +1.65   -15.342  
   76.0       desr   +1.08   +1.65   -15.347  
   77.0       desr   +1.08   +1.65   -15.351  
   78.0       desr   +1.08   +1.65   -15.343  
   79.0       desr   +1.08   +1.65   -15.323  
   80.0       desr   +1.08   +1.65   -15.307  
  -15.0       desr   +1.10   +1.66   -12.797  
  -14.0       desr   +1.10   +1.66   -13.697  
  -13.0       desr   +1.10   +1.66   -14.612  
  -12.0       desr   +1.10   +1.66   -15.436  
  -11.0       desr   +1.10   +1.66   -15.972  
  -10.0       desr   +1.10   +1.66   -16.254  
   -9.0       desr   +1.10   +1.66   -16.387  
   -8.0       desr   +1.10   +1.66   -16.607  
   -7.0       desr   +1.10   +1.66   -16.851  
   -6.0       desr   +1.10   +1.66   -17.116  
   -5.0       desr   +1.10   +1.66   -17.355  
   -4.0       desr   +1.10   +1.66   -17.519  
   -3.0       desr   +1.10   +1.66   -17.594  
   -2.0       desr   +1.10   +1.66   -17.629  
   -1.0       desr   +1.10   +1.66   -17.632  
    0.0       desr   +1.10   +1.66   -17.655  
    1.0       desr   +1.10   +1.66   -17.718  
    2.0       desr   +1.10   +1.66   -17.707  
    3.0       desr   +1.10   +1.66   -17.640  
    4.0       desr   +1.10   +1.66   -17.597  
    5.0       desr   +1.10   +1.66   -17.575  
    6.0       desr   +1.10   +1.66   -17.560  
    7.0       desr   +1.10   +1.66   -17.540  
    8.0       desr   +1.10   +1.66   -17.498  
    9.0       desr   +1.10   +1.66   -17.433  
   10.0       desr   +1.10   +1.66   -17.407  
   11.0       desr   +1.10   +1.66   -17.416  
   12.0       desr   +1.10   +1.66   -17.451  
   13.0       desr   +1.10   +1.66   -17.544  
   14.0       desr   +1.10   +1.66   -17.660  
   15.0       desr   +1.10   +1.66   -17.738  
   16.0       desr   +1.10   +1.66   -17.775  
   17.0       desr   +1.10   +1.66   -17.811  
   18.0       desr   +1.10   +1.66   -17.829  
   19.0       desr   +1.10   +1.66   -17.805  
   20.0       desr   +1.10   +1.66   -17.751  
   21.0       desr   +1.10   +1.66   -17.690  
   22.0       desr   +1.10   +1.66   -17.636  
   23.0       desr   +1.10   +1.66   -17.586  
   24.0       desr   +1.10   +1.66   -17.555  
   25.0       desr   +1.10   +1.66   -17.515  
   26.0       desr   +1.10   +1.66   -17.471  
   27.0       desr   +1.10   +1.66   -17.414  
   28.0       desr   +1.10   +1.66   -17.355  
   29.0       desr   +1.10   +1.66   -17.306  
   30.0       desr   +1.10   +1.66   -17.277  
   31.0       desr   +1.10   +1.66   -17.256  
   32.0       desr   +1.10   +1.66   -17.224  
   33.0       desr   +1.10   +1.66   -17.187  
   34.0       desr   +1.10   +1.66   -17.136  
   35.0       desr   +1.10   +1.66   -17.068  
   36.0       desr   +1.10   +1.66   -16.984  
   37.0       desr   +1.10   +1.66   -16.878  
   38.0       desr   +1.10   +1.66   -16.750  
   39.0       desr   +1.10   +1.66   -16.610  
   40.0       desr   +1.10   +1.66   -16.464  
   41.0       desr   +1.10   +1.66   -16.341  
   42.0       desr   +1.10   +1.66   -16.245  
   43.0       desr   +1.10   +1.66   -16.176  
   44.0       desr   +1.10   +1.66   -16.124  
   45.0       desr   +1.10   +1.66   -16.080  
   46.0       desr   +1.10   +1.66   -16.034  
   47.0       desr   +1.10   +1.66   -15.988  
   48.0       desr   +1.10   +1.66   -15.948  
   49.0       desr   +1.10   +1.66   -15.920  
   50.0       desr   +1.10   +1.66   -15.898  
   51.0       desr   +1.10   +1.66   -15.869  
   52.0       desr   +1.10   +1.66   -15.817  
   53.0       desr   +1.10   +1.66   -15.756  
   54.0       desr   +1.10   +1.66   -15.739  
   55.0       desr   +1.10   +1.66   -15.720  
   56.0       desr   +1.10   +1.66   -15.687  
   57.0       desr   +1.10   +1.66   -15.643  
   58.0       desr   +1.10   +1.66   -15.590  
   59.0       desr   +1.10   +1.66   -15.567  
   60.0       desr   +1.10   +1.66   -15.561  
   61.0       desr   +1.10   +1.66   -15.573  
   62.0       desr   +1.10   +1.66   -15.572  
   63.0       desr   +1.10   +1.66   -15.588  
   64.0       desr   +1.10   +1.66   -15.609  
   65.0       desr   +1.10   +1.66   -15.631  
   66.0       desr   +1.10   +1.66   -15.640  
   67.0       desr   +1.10   +1.66   -15.625  
   68.0       desr   +1.10   +1.66   -15.586  
   69.0       desr   +1.10   +1.66   -15.537  
   70.0       desr   +1.10   +1.66   -15.479  
   71.0       desr   +1.10   +1.66   -15.420  
   72.0       desr   +1.10   +1.66   -15.374  
   73.0       desr   +1.10   +1.66   -15.341  
   74.0       desr   +1.10   +1.66   -15.332  
   75.0       desr   +1.10   +1.66   -15.333  
   76.0       desr   +1.10   +1.66   -15.342  
   77.0       desr   +1.10   +1.66   -15.342  
   78.0       desr   +1.10   +1.66   -15.335  
   79.0       desr   +1.10   +1.66   -15.314  
   80.0       desr   +1.10   +1.66   -15.297  
  -15.0       desr   +1.12   +1.67   -12.699  
  -14.0       desr   +1.12   +1.67   -13.616  
  -13.0       desr   +1.12   +1.67   -14.549  
  -12.0       desr   +1.12   +1.67   -15.391  
  -11.0       desr   +1.12   +1.67   -15.936  
  -10.0       desr   +1.12   +1.67   -16.222  
   -9.0       desr   +1.12   +1.67   -16.353  
   -8.0       desr   +1.12   +1.67   -16.573  
   -7.0       desr   +1.12   +1.67   -16.818  
   -6.0       desr   +1.12   +1.67   -17.084  
   -5.0       desr   +1.12   +1.67   -17.326  
   -4.0       desr   +1.12   +1.67   -17.491  
   -3.0       desr   +1.12   +1.67   -17.568  
   -2.0       desr   +1.12   +1.67   -17.606  
   -1.0       desr   +1.12   +1.67   -17.613  
    0.0       desr   +1.12   +1.67   -17.639  
    1.0       desr   +1.12   +1.67   -17.706  
    2.0       desr   +1.12   +1.67   -17.699  
    3.0       desr   +1.12   +1.67   -17.635  
    4.0       desr   +1.12   +1.67   -17.595  
    5.0       desr   +1.12   +1.67   -17.574  
    6.0       desr   +1.12   +1.67   -17.561  
    7.0       desr   +1.12   +1.67   -17.542  
    8.0       desr   +1.12   +1.67   -17.500  
    9.0       desr   +1.12   +1.67   -17.437  
   10.0       desr   +1.12   +1.67   -17.411  
   11.0       desr   +1.12   +1.67   -17.420  
   12.0       desr   +1.12   +1.67   -17.455  
   13.0       desr   +1.12   +1.67   -17.548  
   14.0       desr   +1.12   +1.67   -17.663  
   15.0       desr   +1.12   +1.67   -17.742  
   16.0       desr   +1.12   +1.67   -17.777  
   17.0       desr   +1.12   +1.67   -17.811  
   18.0       desr   +1.12   +1.67   -17.827  
   19.0       desr   +1.12   +1.67   -17.801  
   20.0       desr   +1.12   +1.67   -17.745  
   21.0       desr   +1.12   +1.67   -17.682  
   22.0       desr   +1.12   +1.67   -17.626  
   23.0       desr   +1.12   +1.67   -17.574  
   24.0       desr   +1.12   +1.67   -17.541  
   25.0       desr   +1.12   +1.67   -17.498  
   26.0       desr   +1.12   +1.67   -17.451  
   27.0       desr   +1.12   +1.67   -17.392  
   28.0       desr   +1.12   +1.67   -17.329  
   29.0       desr   +1.12   +1.67   -17.279  
   30.0       desr   +1.12   +1.67   -17.247  
   31.0       desr   +1.12   +1.67   -17.225  
   32.0       desr   +1.12   +1.67   -17.193  
   33.0       desr   +1.12   +1.67   -17.156  
   34.0       desr   +1.12   +1.67   -17.105  
   35.0       desr   +1.12   +1.67   -17.038  
   36.0       desr   +1.12   +1.67   -16.955  
   37.0       desr   +1.12   +1.67   -16.849  
   38.0       desr   +1.12   +1.67   -16.722  
   39.0       desr   +1.12   +1.67   -16.581  
   40.0       desr   +1.12   +1.67   -16.439  
   41.0       desr   +1.12   +1.67   -16.317  
   42.0       desr   +1.12   +1.67   -16.223  
   43.0       desr   +1.12   +1.67   -16.156  
   44.0       desr   +1.12   +1.67   -16.106  
   45.0       desr   +1.12   +1.67   -16.063  
   46.0       desr   +1.12   +1.67   -16.018  
   47.0       desr   +1.12   +1.67   -15.974  
   48.0       desr   +1.12   +1.67   -15.938  
   49.0       desr   +1.12   +1.67   -15.909  
   50.0       desr   +1.12   +1.67   -15.888  
   51.0       desr   +1.12   +1.67   -15.860  
   52.0       desr   +1.12   +1.67   -15.810  
   53.0       desr   +1.12   +1.67   -15.750  
   54.0       desr   +1.12   +1.67   -15.734  
   55.0       desr   +1.12   +1.67   -15.716  
   56.0       desr   +1.12   +1.67   -15.684  
   57.0       desr   +1.12   +1.67   -15.640  
   58.0       desr   +1.12   +1.67   -15.586  
   59.0       desr   +1.12   +1.67   -15.564  
   60.0       desr   +1.12   +1.67   -15.557  
   61.0       desr   +1.12   +1.67   -15.567  
   62.0       desr   +1.12   +1.67   -15.567  
   63.0       desr   +1.12   +1.67   -15.582  
   64.0       desr   +1.12   +1.67   -15.602  
   65.0       desr   +1.12   +1.67   -15.624  
   66.0       desr   +1.12   +1.67   -15.633  
   67.0       desr   +1.12   +1.67   -15.619  
   68.0       desr   +1.12   +1.67   -15.579  
   69.0       desr   +1.12   +1.67   -15.529  
   70.0       desr   +1.12   +1.67   -15.471  
   71.0       desr   +1.12   +1.67   -15.412  
   72.0       desr   +1.12   +1.67   -15.365  
   73.0       desr   +1.12   +1.67   -15.333  
   74.0       desr   +1.12   +1.67   -15.324  
   75.0       desr   +1.12   +1.67   -15.325  
   76.0       desr   +1.12   +1.67   -15.334  
   77.0       desr   +1.12   +1.67   -15.334  
   78.0       desr   +1.12   +1.67   -15.326  
   79.0       desr   +1.12   +1.67   -15.305  
   80.0       desr   +1.12   +1.67   -15.288  
  -15.0       desr   +1.14   +1.68   -12.601  
  -14.0       desr   +1.14   +1.68   -13.534  
  -13.0       desr   +1.14   +1.68   -14.484  
  -12.0       desr   +1.14   +1.68   -15.344  
  -11.0       desr   +1.14   +1.68   -15.901  
  -10.0       desr   +1.14   +1.68   -16.189  
   -9.0       desr   +1.14   +1.68   -16.320  
   -8.0       desr   +1.14   +1.68   -16.540  
   -7.0       desr   +1.14   +1.68   -16.785  
   -6.0       desr   +1.14   +1.68   -17.052  
   -5.0       desr   +1.14   +1.68   -17.295  
   -4.0       desr   +1.14   +1.68   -17.463  
   -3.0       desr   +1.14   +1.68   -17.543  
   -2.0       desr   +1.14   +1.68   -17.584  
   -1.0       desr   +1.14   +1.68   -17.594  
    0.0       desr   +1.14   +1.68   -17.624  
    1.0       desr   +1.14   +1.68   -17.694  
    2.0       desr   +1.14   +1.68   -17.690  
    3.0       desr   +1.14   +1.68   -17.630  
    4.0       desr   +1.14   +1.68   -17.593  
    5.0       desr   +1.14   +1.68   -17.574  
    6.0       desr   +1.14   +1.68   -17.562  
    7.0       desr   +1.14   +1.68   -17.544  
    8.0       desr   +1.14   +1.68   -17.503  
    9.0       desr   +1.14   +1.68   -17.440  
   10.0       desr   +1.14   +1.68   -17.415  
   11.0       desr   +1.14   +1.68   -17.424  
   12.0       desr   +1.14   +1.68   -17.459  
   13.0       desr   +1.14   +1.68   -17.552  
   14.0       desr   +1.14   +1.68   -17.667  
   15.0       desr   +1.14   +1.68   -17.744  
   16.0       desr   +1.14   +1.68   -17.778  
   17.0       desr   +1.14   +1.68   -17.811  
   18.0       desr   +1.14   +1.68   -17.825  
   19.0       desr   +1.14   +1.68   -17.797  
   20.0       desr   +1.14   +1.68   -17.739  
   21.0       desr   +1.14   +1.68   -17.674  
   22.0       desr   +1.14   +1.68   -17.616  
   23.0       desr   +1.14   +1.68   -17.562  
   24.0       desr   +1.14   +1.68   -17.527  
   25.0       desr   +1.14   +1.68   -17.481  
   26.0       desr   +1.14   +1.68   -17.431  
   27.0       desr   +1.14   +1.68   -17.369  
   28.0       desr   +1.14   +1.68   -17.304  
   29.0       desr   +1.14   +1.68   -17.251  
   30.0       desr   +1.14   +1.68   -17.218  
   31.0       desr   +1.14   +1.68   -17.194  
   32.0       desr   +1.14   +1.68   -17.161  
   33.0       desr   +1.14   +1.68   -17.124  
   34.0       desr   +1.14   +1.68   -17.074  
   35.0       desr   +1.14   +1.68   -17.007  
   36.0       desr   +1.14   +1.68   -16.925  
   37.0       desr   +1.14   +1.68   -16.821  
   38.0       desr   +1.14   +1.68   -16.693  
   39.0       desr   +1.14   +1.68   -16.554  
   40.0       desr   +1.14   +1.68   -16.414  
   41.0       desr   +1.14   +1.68   -16.294  
   42.0       desr   +1.14   +1.68   -16.202  
   43.0       desr   +1.14   +1.68   -16.136  
   44.0       desr   +1.14   +1.68   -16.087  
   45.0       desr   +1.14   +1.68   -16.046  
   46.0       desr   +1.14   +1.68   -16.003  
   47.0       desr   +1.14   +1.68   -15.962  
   48.0       desr   +1.14   +1.68   -15.926  
   49.0       desr   +1.14   +1.68   -15.898  
   50.0       desr   +1.14   +1.68   -15.878  
   51.0       desr   +1.14   +1.68   -15.852  
   52.0       desr   +1.14   +1.68   -15.803  
   53.0       desr   +1.14   +1.68   -15.744  
   54.0       desr   +1.14   +1.68   -15.730  
   55.0       desr   +1.14   +1.68   -15.712  
   56.0       desr   +1.14   +1.68   -15.681  
   57.0       desr   +1.14   +1.68   -15.637  
   58.0       desr   +1.14   +1.68   -15.583  
   59.0       desr   +1.14   +1.68   -15.560  
   60.0       desr   +1.14   +1.68   -15.552  
   61.0       desr   +1.14   +1.68   -15.563  
   62.0       desr   +1.14   +1.68   -15.562  
   63.0       desr   +1.14   +1.68   -15.576  
   64.0       desr   +1.14   +1.68   -15.596  
   65.0       desr   +1.14   +1.68   -15.618  
   66.0       desr   +1.14   +1.68   -15.627  
   67.0       desr   +1.14   +1.68   -15.612  
   68.0       desr   +1.14   +1.68   -15.572  
   69.0       desr   +1.14   +1.68   -15.523  
   70.0       desr   +1.14   +1.68   -15.464  
   71.0       desr   +1.14   +1.68   -15.405  
   72.0       desr   +1.14   +1.68   -15.357  
   73.0       desr   +1.14   +1.68   -15.325  
   74.0       desr   +1.14   +1.68   -15.316  
   75.0       desr   +1.14   +1.68   -15.317  
   76.0       desr   +1.14   +1.68   -15.326  
   77.0       desr   +1.14   +1.68   -15.326  
   78.0       desr   +1.14   +1.68   -15.317  
   79.0       desr   +1.14   +1.68   -15.296  
   80.0       desr   +1.14   +1.68   -15.278  
  -15.0       desr   +1.16   +1.69   -12.501  
  -14.0       desr   +1.16   +1.69   -13.450  
  -13.0       desr   +1.16   +1.69   -14.418  
  -12.0       desr   +1.16   +1.69   -15.297  
  -11.0       desr   +1.16   +1.69   -15.864  
  -10.0       desr   +1.16   +1.69   -16.157  
   -9.0       desr   +1.16   +1.69   -16.285  
   -8.0       desr   +1.16   +1.69   -16.506  
   -7.0       desr   +1.16   +1.69   -16.751  
   -6.0       desr   +1.16   +1.69   -17.020  
   -5.0       desr   +1.16   +1.69   -17.265  
   -4.0       desr   +1.16   +1.69   -17.435  
   -3.0       desr   +1.16   +1.69   -17.517  
   -2.0       desr   +1.16   +1.69   -17.561  
   -1.0       desr   +1.16   +1.69   -17.575  
    0.0       desr   +1.16   +1.69   -17.608  
    1.0       desr   +1.16   +1.69   -17.682  
    2.0       desr   +1.16   +1.69   -17.682  
    3.0       desr   +1.16   +1.69   -17.625  
    4.0       desr   +1.16   +1.69   -17.591  
    5.0       desr   +1.16   +1.69   -17.575  
    6.0       desr   +1.16   +1.69   -17.564  
    7.0       desr   +1.16   +1.69   -17.547  
    8.0       desr   +1.16   +1.69   -17.506  
    9.0       desr   +1.16   +1.69   -17.445  
   10.0       desr   +1.16   +1.69   -17.420  
   11.0       desr   +1.16   +1.69   -17.429  
   12.0       desr   +1.16   +1.69   -17.464  
   13.0       desr   +1.16   +1.69   -17.556  
   14.0       desr   +1.16   +1.69   -17.670  
   15.0       desr   +1.16   +1.69   -17.747  
   16.0       desr   +1.16   +1.69   -17.780  
   17.0       desr   +1.16   +1.69   -17.811  
   18.0       desr   +1.16   +1.69   -17.824  
   19.0       desr   +1.16   +1.69   -17.793  
   20.0       desr   +1.16   +1.69   -17.734  
   21.0       desr   +1.16   +1.69   -17.666  
   22.0       desr   +1.16   +1.69   -17.606  
   23.0       desr   +1.16   +1.69   -17.550  
   24.0       desr   +1.16   +1.69   -17.513  
   25.0       desr   +1.16   +1.69   -17.465  
