  phase   passband   delta    dm15       mag  
   27.0       desr   +0.52   +1.35   -16.266  
   28.0       desr   +0.52   +1.35   -16.198  
   29.0       desr   +0.52   +1.35   -16.140  
   30.0       desr   +0.52   +1.35   -16.082  
   31.0       desr   +0.52   +1.35   -16.030  
   32.0       desr   +0.52   +1.35   -15.984  
   33.0       desr   +0.52   +1.35   -15.949  
   34.0       desr   +0.52   +1.35   -15.921  
   35.0       desr   +0.52   +1.35   -15.898  
   36.0       desr   +0.52   +1.35   -15.875  
   37.0       desr   +0.52   +1.35   -15.850  
   38.0       desr   +0.52   +1.35   -15.820  
   39.0       desr   +0.52   +1.35   -15.787  
   40.0       desr   +0.52   +1.35   -15.756  
   41.0       desr   +0.52   +1.35   -15.729  
   42.0       desr   +0.52   +1.35   -15.705  
   43.0       desr   +0.52   +1.35   -15.684  
   44.0       desr   +0.52   +1.35   -15.662  
   45.0       desr   +0.52   +1.35   -15.644  
   46.0       desr   +0.52   +1.35   -15.628  
   47.0       desr   +0.52   +1.35   -15.615  
   48.0       desr   +0.52   +1.35   -15.600  
   49.0       desr   +0.52   +1.35   -15.583  
   50.0       desr   +0.52   +1.35   -15.563  
   51.0       desr   +0.52   +1.35   -15.542  
   52.0       desr   +0.52   +1.35   -15.519  
   53.0       desr   +0.52   +1.35   -15.496  
   54.0       desr   +0.52   +1.35   -15.474  
   55.0       desr   +0.52   +1.35   -15.455  
   56.0       desr   +0.52   +1.35   -15.439  
   57.0       desr   +0.52   +1.35   -15.426  
   58.0       desr   +0.52   +1.35   -15.414  
   59.0       desr   +0.52   +1.35   -15.404  
   60.0       desr   +0.52   +1.35   -15.394  
   61.0       desr   +0.52   +1.35   -15.382  
   62.0       desr   +0.52   +1.35   -15.368  
   63.0       desr   +0.52   +1.35   -15.352  
   64.0       desr   +0.52   +1.35   -15.336  
   65.0       desr   +0.52   +1.35   -15.319  
   66.0       desr   +0.52   +1.35   -15.303  
   67.0       desr   +0.52   +1.35   -15.290  
   68.0       desr   +0.52   +1.35   -15.279  
   69.0       desr   +0.52   +1.35   -15.271  
   70.0       desr   +0.52   +1.35   -15.265  
   71.0       desr   +0.52   +1.35   -15.259  
   72.0       desr   +0.52   +1.35   -15.252  
   73.0       desr   +0.52   +1.35   -15.243  
   74.0       desr   +0.52   +1.35   -15.231  
   75.0       desr   +0.52   +1.35   -15.216  
   76.0       desr   +0.52   +1.35   -15.198  
   77.0       desr   +0.52   +1.35   -15.179  
   78.0       desr   +0.52   +1.35   -15.160  
   79.0       desr   +0.52   +1.35   -15.140  
   80.0       desr   +0.52   +1.35   -15.121  
  -15.0       desr   +0.54   +1.36   -16.265  
  -14.0       desr   +0.54   +1.36   -16.599  
  -13.0       desr   +0.54   +1.36   -16.927  
  -12.0       desr   +0.54   +1.36   -17.248  
  -11.0       desr   +0.54   +1.36   -17.535  
  -10.0       desr   +0.54   +1.36   -17.801  
   -9.0       desr   +0.54   +1.36   -18.040  
   -8.0       desr   +0.54   +1.36   -18.262  
   -7.0       desr   +0.54   +1.36   -18.428  
   -6.0       desr   +0.54   +1.36   -18.580  
   -5.0       desr   +0.54   +1.36   -18.704  
   -4.0       desr   +0.54   +1.36   -18.813  
   -3.0       desr   +0.54   +1.36   -18.891  
   -2.0       desr   +0.54   +1.36   -18.949  
   -1.0       desr   +0.54   +1.36   -18.979  
    0.0       desr   +0.54   +1.36   -18.995  
    1.0       desr   +0.54   +1.36   -18.983  
    2.0       desr   +0.54   +1.36   -18.950  
    3.0       desr   +0.54   +1.36   -18.890  
    4.0       desr   +0.54   +1.36   -18.820  
    5.0       desr   +0.54   +1.36   -18.738  
    6.0       desr   +0.54   +1.36   -18.647  
    7.0       desr   +0.54   +1.36   -18.545  
    8.0       desr   +0.54   +1.36   -18.438  
    9.0       desr   +0.54   +1.36   -18.318  
   10.0       desr   +0.54   +1.36   -18.188  
   11.0       desr   +0.54   +1.36   -18.063  
   12.0       desr   +0.54   +1.36   -17.955  
   13.0       desr   +0.54   +1.36   -17.857  
   14.0       desr   +0.54   +1.36   -17.753  
   15.0       desr   +0.54   +1.36   -17.632  
   16.0       desr   +0.54   +1.36   -17.501  
   17.0       desr   +0.54   +1.36   -17.357  
   18.0       desr   +0.54   +1.36   -17.210  
   19.0       desr   +0.54   +1.36   -17.065  
   20.0       desr   +0.54   +1.36   -16.931  
   21.0       desr   +0.54   +1.36   -16.813  
   22.0       desr   +0.54   +1.36   -16.707  
   23.0       desr   +0.54   +1.36   -16.605  
   24.0       desr   +0.54   +1.36   -16.499  
   25.0       desr   +0.54   +1.36   -16.399  
   26.0       desr   +0.54   +1.36   -16.308  
   27.0       desr   +0.54   +1.36   -16.233  
   28.0       desr   +0.54   +1.36   -16.166  
   29.0       desr   +0.54   +1.36   -16.108  
   30.0       desr   +0.54   +1.36   -16.051  
   31.0       desr   +0.54   +1.36   -16.000  
   32.0       desr   +0.54   +1.36   -15.954  
   33.0       desr   +0.54   +1.36   -15.920  
   34.0       desr   +0.54   +1.36   -15.891  
   35.0       desr   +0.54   +1.36   -15.869  
   36.0       desr   +0.54   +1.36   -15.846  
   37.0       desr   +0.54   +1.36   -15.821  
   38.0       desr   +0.54   +1.36   -15.792  
   39.0       desr   +0.54   +1.36   -15.759  
   40.0       desr   +0.54   +1.36   -15.728  
   41.0       desr   +0.54   +1.36   -15.702  
   42.0       desr   +0.54   +1.36   -15.677  
   43.0       desr   +0.54   +1.36   -15.657  
   44.0       desr   +0.54   +1.36   -15.635  
   45.0       desr   +0.54   +1.36   -15.617  
   46.0       desr   +0.54   +1.36   -15.602  
   47.0       desr   +0.54   +1.36   -15.589  
   48.0       desr   +0.54   +1.36   -15.574  
   49.0       desr   +0.54   +1.36   -15.557  
   50.0       desr   +0.54   +1.36   -15.537  
   51.0       desr   +0.54   +1.36   -15.515  
   52.0       desr   +0.54   +1.36   -15.492  
   53.0       desr   +0.54   +1.36   -15.470  
   54.0       desr   +0.54   +1.36   -15.447  
   55.0       desr   +0.54   +1.36   -15.428  
   56.0       desr   +0.54   +1.36   -15.412  
   57.0       desr   +0.54   +1.36   -15.399  
   58.0       desr   +0.54   +1.36   -15.388  
   59.0       desr   +0.54   +1.36   -15.379  
   60.0       desr   +0.54   +1.36   -15.368  
   61.0       desr   +0.54   +1.36   -15.356  
   62.0       desr   +0.54   +1.36   -15.342  
   63.0       desr   +0.54   +1.36   -15.326  
   64.0       desr   +0.54   +1.36   -15.310  
   65.0       desr   +0.54   +1.36   -15.293  
   66.0       desr   +0.54   +1.36   -15.277  
   67.0       desr   +0.54   +1.36   -15.263  
   68.0       desr   +0.54   +1.36   -15.252  
   69.0       desr   +0.54   +1.36   -15.244  
   70.0       desr   +0.54   +1.36   -15.238  
   71.0       desr   +0.54   +1.36   -15.232  
   72.0       desr   +0.54   +1.36   -15.225  
   73.0       desr   +0.54   +1.36   -15.216  
   74.0       desr   +0.54   +1.36   -15.204  
   75.0       desr   +0.54   +1.36   -15.189  
   76.0       desr   +0.54   +1.36   -15.171  
   77.0       desr   +0.54   +1.36   -15.152  
   78.0       desr   +0.54   +1.36   -15.133  
   79.0       desr   +0.54   +1.36   -15.113  
   80.0       desr   +0.54   +1.36   -15.094  
  -15.0       desr   +0.56   +1.37   -16.222  
  -14.0       desr   +0.56   +1.37   -16.557  
  -13.0       desr   +0.56   +1.37   -16.885  
  -12.0       desr   +0.56   +1.37   -17.208  
  -11.0       desr   +0.56   +1.37   -17.500  
  -10.0       desr   +0.56   +1.37   -17.770  
   -9.0       desr   +0.56   +1.37   -18.010  
   -8.0       desr   +0.56   +1.37   -18.232  
   -7.0       desr   +0.56   +1.37   -18.399  
   -6.0       desr   +0.56   +1.37   -18.552  
   -5.0       desr   +0.56   +1.37   -18.676  
   -4.0       desr   +0.56   +1.37   -18.786  
   -3.0       desr   +0.56   +1.37   -18.865  
   -2.0       desr   +0.56   +1.37   -18.923  
   -1.0       desr   +0.56   +1.37   -18.954  
    0.0       desr   +0.56   +1.37   -18.970  
    1.0       desr   +0.56   +1.37   -18.958  
    2.0       desr   +0.56   +1.37   -18.924  
    3.0       desr   +0.56   +1.37   -18.863  
    4.0       desr   +0.56   +1.37   -18.793  
    5.0       desr   +0.56   +1.37   -18.709  
    6.0       desr   +0.56   +1.37   -18.617  
    7.0       desr   +0.56   +1.37   -18.514  
    8.0       desr   +0.56   +1.37   -18.406  
    9.0       desr   +0.56   +1.37   -18.284  
   10.0       desr   +0.56   +1.37   -18.154  
   11.0       desr   +0.56   +1.37   -18.029  
   12.0       desr   +0.56   +1.37   -17.920  
   13.0       desr   +0.56   +1.37   -17.821  
   14.0       desr   +0.56   +1.37   -17.717  
   15.0       desr   +0.56   +1.37   -17.596  
   16.0       desr   +0.56   +1.37   -17.465  
   17.0       desr   +0.56   +1.37   -17.320  
   18.0       desr   +0.56   +1.37   -17.174  
   19.0       desr   +0.56   +1.37   -17.029  
   20.0       desr   +0.56   +1.37   -16.895  
   21.0       desr   +0.56   +1.37   -16.778  
   22.0       desr   +0.56   +1.37   -16.672  
   23.0       desr   +0.56   +1.37   -16.570  
   24.0       desr   +0.56   +1.37   -16.466  
   25.0       desr   +0.56   +1.37   -16.365  
   26.0       desr   +0.56   +1.37   -16.275  
   27.0       desr   +0.56   +1.37   -16.200  
   28.0       desr   +0.56   +1.37   -16.134  
   29.0       desr   +0.56   +1.37   -16.077  
   30.0       desr   +0.56   +1.37   -16.020  
   31.0       desr   +0.56   +1.37   -15.969  
   32.0       desr   +0.56   +1.37   -15.924  
   33.0       desr   +0.56   +1.37   -15.890  
   34.0       desr   +0.56   +1.37   -15.862  
   35.0       desr   +0.56   +1.37   -15.840  
   36.0       desr   +0.56   +1.37   -15.817  
   37.0       desr   +0.56   +1.37   -15.793  
   38.0       desr   +0.56   +1.37   -15.764  
   39.0       desr   +0.56   +1.37   -15.731  
   40.0       desr   +0.56   +1.37   -15.701  
   41.0       desr   +0.56   +1.37   -15.674  
   42.0       desr   +0.56   +1.37   -15.650  
   43.0       desr   +0.56   +1.37   -15.630  
   44.0       desr   +0.56   +1.37   -15.608  
   45.0       desr   +0.56   +1.37   -15.590  
   46.0       desr   +0.56   +1.37   -15.575  
   47.0       desr   +0.56   +1.37   -15.562  
   48.0       desr   +0.56   +1.37   -15.548  
   49.0       desr   +0.56   +1.37   -15.530  
   50.0       desr   +0.56   +1.37   -15.510  
   51.0       desr   +0.56   +1.37   -15.488  
   52.0       desr   +0.56   +1.37   -15.466  
   53.0       desr   +0.56   +1.37   -15.443  
   54.0       desr   +0.56   +1.37   -15.421  
   55.0       desr   +0.56   +1.37   -15.402  
   56.0       desr   +0.56   +1.37   -15.386  
   57.0       desr   +0.56   +1.37   -15.373  
   58.0       desr   +0.56   +1.37   -15.363  
   59.0       desr   +0.56   +1.37   -15.353  
   60.0       desr   +0.56   +1.37   -15.342  
   61.0       desr   +0.56   +1.37   -15.330  
   62.0       desr   +0.56   +1.37   -15.317  
   63.0       desr   +0.56   +1.37   -15.300  
   64.0       desr   +0.56   +1.37   -15.284  
   65.0       desr   +0.56   +1.37   -15.267  
   66.0       desr   +0.56   +1.37   -15.250  
   67.0       desr   +0.56   +1.37   -15.236  
   68.0       desr   +0.56   +1.37   -15.226  
   69.0       desr   +0.56   +1.37   -15.218  
   70.0       desr   +0.56   +1.37   -15.212  
   71.0       desr   +0.56   +1.37   -15.206  
   72.0       desr   +0.56   +1.37   -15.198  
   73.0       desr   +0.56   +1.37   -15.189  
   74.0       desr   +0.56   +1.37   -15.177  
   75.0       desr   +0.56   +1.37   -15.162  
   76.0       desr   +0.56   +1.37   -15.144  
   77.0       desr   +0.56   +1.37   -15.125  
   78.0       desr   +0.56   +1.37   -15.105  
   79.0       desr   +0.56   +1.37   -15.086  
   80.0       desr   +0.56   +1.37   -15.066  
  -15.0       desr   +0.58   +1.38   -16.179  
  -14.0       desr   +0.58   +1.38   -16.514  
  -13.0       desr   +0.58   +1.38   -16.842  
  -12.0       desr   +0.58   +1.38   -17.169  
  -11.0       desr   +0.58   +1.38   -17.464  
  -10.0       desr   +0.58   +1.38   -17.738  
   -9.0       desr   +0.58   +1.38   -17.980  
   -8.0       desr   +0.58   +1.38   -18.202  
   -7.0       desr   +0.58   +1.38   -18.369  
   -6.0       desr   +0.58   +1.38   -18.523  
   -5.0       desr   +0.58   +1.38   -18.648  
   -4.0       desr   +0.58   +1.38   -18.759  
   -3.0       desr   +0.58   +1.38   -18.838  
   -2.0       desr   +0.58   +1.38   -18.897  
   -1.0       desr   +0.58   +1.38   -18.928  
    0.0       desr   +0.58   +1.38   -18.944  
    1.0       desr   +0.58   +1.38   -18.932  
    2.0       desr   +0.58   +1.38   -18.898  
    3.0       desr   +0.58   +1.38   -18.837  
    4.0       desr   +0.58   +1.38   -18.765  
    5.0       desr   +0.58   +1.38   -18.681  
    6.0       desr   +0.58   +1.38   -18.588  
    7.0       desr   +0.58   +1.38   -18.483  
    8.0       desr   +0.58   +1.38   -18.374  
    9.0       desr   +0.58   +1.38   -18.251  
   10.0       desr   +0.58   +1.38   -18.120  
   11.0       desr   +0.58   +1.38   -17.994  
   12.0       desr   +0.58   +1.38   -17.884  
   13.0       desr   +0.58   +1.38   -17.785  
   14.0       desr   +0.58   +1.38   -17.681  
   15.0       desr   +0.58   +1.38   -17.560  
   16.0       desr   +0.58   +1.38   -17.429  
   17.0       desr   +0.58   +1.38   -17.284  
   18.0       desr   +0.58   +1.38   -17.138  
   19.0       desr   +0.58   +1.38   -16.993  
   20.0       desr   +0.58   +1.38   -16.859  
   21.0       desr   +0.58   +1.38   -16.742  
   22.0       desr   +0.58   +1.38   -16.637  
   23.0       desr   +0.58   +1.38   -16.536  
   24.0       desr   +0.58   +1.38   -16.432  
   25.0       desr   +0.58   +1.38   -16.332  
   26.0       desr   +0.58   +1.38   -16.242  
   27.0       desr   +0.58   +1.38   -16.168  
   28.0       desr   +0.58   +1.38   -16.103  
   29.0       desr   +0.58   +1.38   -16.045  
   30.0       desr   +0.58   +1.38   -15.989  
   31.0       desr   +0.58   +1.38   -15.939  
   32.0       desr   +0.58   +1.38   -15.894  
   33.0       desr   +0.58   +1.38   -15.860  
   34.0       desr   +0.58   +1.38   -15.833  
   35.0       desr   +0.58   +1.38   -15.811  
   36.0       desr   +0.58   +1.38   -15.789  
   37.0       desr   +0.58   +1.38   -15.764  
   38.0       desr   +0.58   +1.38   -15.736  
   39.0       desr   +0.58   +1.38   -15.704  
   40.0       desr   +0.58   +1.38   -15.673  
   41.0       desr   +0.58   +1.38   -15.647  
   42.0       desr   +0.58   +1.38   -15.623  
   43.0       desr   +0.58   +1.38   -15.603  
   44.0       desr   +0.58   +1.38   -15.582  
   45.0       desr   +0.58   +1.38   -15.564  
   46.0       desr   +0.58   +1.38   -15.549  
   47.0       desr   +0.58   +1.38   -15.536  
   48.0       desr   +0.58   +1.38   -15.522  
   49.0       desr   +0.58   +1.38   -15.504  
   50.0       desr   +0.58   +1.38   -15.484  
   51.0       desr   +0.58   +1.38   -15.462  
   52.0       desr   +0.58   +1.38   -15.439  
   53.0       desr   +0.58   +1.38   -15.416  
   54.0       desr   +0.58   +1.38   -15.394  
   55.0       desr   +0.58   +1.38   -15.376  
   56.0       desr   +0.58   +1.38   -15.360  
   57.0       desr   +0.58   +1.38   -15.347  
   58.0       desr   +0.58   +1.38   -15.337  
   59.0       desr   +0.58   +1.38   -15.327  
   60.0       desr   +0.58   +1.38   -15.317  
   61.0       desr   +0.58   +1.38   -15.305  
   62.0       desr   +0.58   +1.38   -15.291  
   63.0       desr   +0.58   +1.38   -15.275  
   64.0       desr   +0.58   +1.38   -15.258  
   65.0       desr   +0.58   +1.38   -15.241  
   66.0       desr   +0.58   +1.38   -15.224  
   67.0       desr   +0.58   +1.38   -15.210  
   68.0       desr   +0.58   +1.38   -15.199  
   69.0       desr   +0.58   +1.38   -15.191  
   70.0       desr   +0.58   +1.38   -15.185  
   71.0       desr   +0.58   +1.38   -15.179  
   72.0       desr   +0.58   +1.38   -15.171  
   73.0       desr   +0.58   +1.38   -15.162  
   74.0       desr   +0.58   +1.38   -15.150  
   75.0       desr   +0.58   +1.38   -15.135  
   76.0       desr   +0.58   +1.38   -15.117  
   77.0       desr   +0.58   +1.38   -15.098  
   78.0       desr   +0.58   +1.38   -15.078  
   79.0       desr   +0.58   +1.38   -15.058  
   80.0       desr   +0.58   +1.38   -15.039  
  -15.0       desr   +0.60   +1.40   -16.135  
  -14.0       desr   +0.60   +1.40   -16.470  
  -13.0       desr   +0.60   +1.40   -16.799  
  -12.0       desr   +0.60   +1.40   -17.129  
  -11.0       desr   +0.60   +1.40   -17.428  
  -10.0       desr   +0.60   +1.40   -17.706  
   -9.0       desr   +0.60   +1.40   -17.950  
   -8.0       desr   +0.60   +1.40   -18.172  
   -7.0       desr   +0.60   +1.40   -18.340  
   -6.0       desr   +0.60   +1.40   -18.494  
   -5.0       desr   +0.60   +1.40   -18.619  
   -4.0       desr   +0.60   +1.40   -18.731  
   -3.0       desr   +0.60   +1.40   -18.811  
   -2.0       desr   +0.60   +1.40   -18.871  
   -1.0       desr   +0.60   +1.40   -18.902  
    0.0       desr   +0.60   +1.40   -18.919  
    1.0       desr   +0.60   +1.40   -18.906  
    2.0       desr   +0.60   +1.40   -18.871  
